id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
6230,6.0,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.934,1.908,0.974,0.498454,0.91248
6231,5.8,235.0,34.18948,23.5,4.3,50.61352,10.73364,2.7380000000000004,1.7200000000000002,0.928,0.4673040000000001,4.90209
6232,6.8,122.0,5.203996,12.2,4.8,24.808518,10.987245,2.752,1.7880000000000005,0.946,0.49901,1.70601
6233,2.8,180.0,14.485992,9.2,4.8,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9190000000000002,0.4690149999999999,0.73067
6234,2.0,100.0,7.558488000000001,10.0,4.6,20.2988926326,11.14446,2.648,1.7420000000000002,0.8649999999999999,0.5471010000000001,0.59057
6235,6.0,116.0,8.836996000000001,12.5,4.8,24.50301875,11.1479375,2.755,1.711,0.945,0.4930319999999999,0.93524
6236,6.5,166.0,11.206324,13.6,4.666666666666667,29.680678624999995,10.599905,2.5641666666666665,1.75,0.945,0.4830383333333333,2.2928
6237,3.0,20.0,1.7428315,10.0,4.0,20.077018,11.79886,2.904,1.626,0.8480000000000001,0.4991960000000001,0.70884
6238,4.0,38.0,3.253996,8.0,4.0,17.7903568,10.63215,2.502,1.6980000000000002,0.8959999999999999,0.49901,0.0
6239,3.8,180.0,3.253996,9.0,4.8,18.01515585,11.79886,2.825,1.626,0.768,0.5471010000000001,0.2061
6240,6.0,124.0,16.449327999999998,21.91666666666667,4.8,50.61352,11.522283333333334,2.845,1.7166666666666668,0.8933333333333332,0.4771483333333333,2.0416
6241,6.0,116.0,8.147992,11.6,4.4,23.231818,11.023840000000002,2.752,1.6880000000000002,0.8800000000000001,0.498454,0.8148
6242,2.5,84.0,12.421,42.5,5.5,98.3407975,9.300975,2.2225,1.9325,1.14,0.4697149999999999,0.26567
6243,3.0,0.8800000000000001,4.243996,9.4,4.8,18.60817185,11.777640000000002,2.805,1.656,0.8800000000000001,0.498454,0.8148
6244,1.5,66.0,19.334,27.16666666666667,2.6666666666666665,68.56273,9.6903,2.368333333333333,1.9433333333333327,1.0093333333333334,0.4613183333333333,6.16352
6245,2.5,45.0,10.9728255,22.4,3.2,47.3154225304,8.31996,2.2,1.908,1.4220000000000002,0.475566,5.00311
6246,5.5,131.0,26.745328000000004,21.91666666666667,4.666666666666667,50.61352,11.771733333333335,2.8349999999999995,1.7166666666666668,0.9233333333333332,0.4781783333333334,2.41982
6247,3.0,100.0,7.900992,10.0,4.8,20.016938,11.33044,2.774,1.714,0.882,0.499726,0.85007
6248,6.8,232.0,27.403984,11.3,4.75,24.556188775,11.000683333333331,2.755,1.7185,0.91,0.4927189999999999,1.09501
6249,6.0,50.0,3.55,10.0,4.8,20.3920334,11.23408,2.634,1.7630000000000003,0.926,0.4941109999999999,1.775
6250,3.3,220.0,24.70666,24.5,5.5,53.4902975,11.340425,2.87,1.7200000000000002,0.899,0.468765,3.56717
6251,7.8,106.0,23.193328,15.142857142857142,4.285714285714286,32.687178857142854,8.916714285714287,2.225714285714285,1.9085714285714288,1.23,0.4748442857142857,1.7
6252,2.0,30.0,0.4799,10.0,4.0,0.486,9.8771,2.115,1.905,1.12,0.499,0.43908
6253,6.0,94.0,11.874,15.666666666666664,4.0,34.72421799999999,9.159866666666668,2.4133333333333336,1.923333333333333,0.9666666666666668,0.47857,2.645
6254,2.8,86.0,13.35,31.0,4.0,69.59212799999999,9.0872,2.115,1.908,1.346666666666667,0.4169199999999999,1.86481
6255,4.0,40.0,1.7401675,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.336666666666667,0.6166666666666667,0.6637966666666667,0.0
6256,6.0,122.0,14.091992,12.2,4.8,24.789618,11.17714,2.884,1.736,0.926,0.4912240000000001,1.7909
6257,6.5,50.0,5.401996,10.0,4.4444444444444455,20.44888925844444,11.259955555555557,2.815,1.6866666666666663,0.8399999999999999,0.4943866666666667,0.51039
6258,6.0,100.0,0.8487992,10.0,4.8,20.213348778,10.98774,2.764,1.75,0.914,0.4918758000000001,0.84313
6259,2.3,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,5.54914
6260,3.8,50.0,4.663996,10.0,4.8,20.3920334,11.17714,2.8360000000000003,1.6869999999999998,0.8399999999999999,0.499726,0.49717
6261,2.5,235.0,60.67400000000001,23.5,5.3,49.204038,9.6769,2.18,1.955,1.14,0.44942,1.0047
6262,6.3,126.0,14.883996000000002,12.2,4.4,26.385218,11.14446,2.684,1.7420000000000002,0.96,0.4820359999999999,1.20466
6263,6.0,100.0,8.337992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.82753
6264,6.0,112.0,11.0,18.666666666666668,4.666666666666667,41.99652,11.139866666666668,2.736666666666667,1.768333333333333,0.98,0.4789183333333333,1.92725
6265,6.0,30.0,2.3341635000000003,10.0,4.666666666666667,20.3920334,10.93895,2.8360000000000003,1.6880000000000002,0.92,0.491604,0.51954
6266,3.0,144.0,20.415992000000006,48.0,6.0,111.34115,9.0432,2.24,1.97,1.29,0.437,3.958
6267,2.5,126.0,13.35,26.0,5.0,68.70049999999999,11.1479375,2.705,1.765,0.945,0.476095,2.22589
6268,5.5,235.0,34.18948,23.5,4.3,56.47599700598804,10.347,2.298,1.9072,0.936,0.4673040000000001,3.87311
6269,5.3,152.0,3.253996,10.5,4.75,22.8103284375,11.1479375,2.705,1.765,0.94,0.4927989999999999,1.01032
6270,7.5,41.0,4.5453280000000005,14.333333333333336,5.333333333333333,30.61252,13.652933333333332,2.8816666666666664,1.7133333333333336,0.9166666666666666,0.4830516666666667,1.47355
6271,5.5,202.0,25.494,20.2,4.8,43.498522,10.75912,2.7380000000000004,1.732,0.928,0.4673040000000001,4.8568
6272,2.0,92.0,6.697992,9.2,4.8,18.439538,12.41584,2.98,1.654,0.782,0.695602,0.42774
6273,6.0,78.0,13.747992000000002,13.6,4.8,29.525338,11.2603,2.825,1.765,0.92,0.49282,1.92652
6274,6.0,30.0,2.3326640000000003,10.0,5.333333333333333,20.185395713333328,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.49968,0.64563
6275,5.5,30.0,2.3341635000000003,10.0,5.666666666666668,20.18188193025,12.041516666666665,2.7060000000000004,1.6780000000000002,0.8150000000000001,0.4987149999999999,0.65972
6276,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,0.92,0.4878333333333333,1.9368
6277,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.17448
6278,7.0,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.82747
6279,4.3,196.0,30.841971,24.5,4.5,53.4902975,10.0743,2.25375,1.86625,1.1275,0.44942,6.77608
6280,6.0,184.0,40.747992,24.444444444444446,4.666666666666667,57.09384666666666,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4788688888888889,2.23122
6281,1.5,431.7,4.97258,9.244111349036404,4.3832976445396135,18.830035256873657,12.06163533190578,2.7882441113490333,1.5415203426124198,0.7366167023554603,0.4868880054495913,0.89483
6282,2.5,116.0,8.885992,11.3,4.8,24.50301875,10.98774,2.295,1.9072,1.1,0.4927989999999999,0.78834
6283,6.0,108.0,7.558488,10.8,4.8,20.9941265318,10.73364,2.766,1.648,0.908,0.490932,0.88024
6284,2.8,198.0,12.417996,7.4,4.44,14.89812178125,12.061635,2.8480000000000003,1.5460000000000005,0.7880000000000001,0.6497568000000001,0.49916
6285,6.0,104.0,7.4426640000000015,17.333333333333332,4.666666666666667,39.987666666666655,11.556733333333336,2.81,1.775,0.9833333333333334,0.48273,1.75184
6286,7.5,80.0,7.734660000000001,10.0,4.8,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.96683
6287,3.0,100.0,15.604,50.0,4.0,117.386335,9.01375,2.295,2.015,1.36,0.42668,2.42074
6288,5.5,208.0,15.787151499999998,8.181818181818182,4.363636363636363,16.368812454545456,12.08220909090909,2.7384090909090912,1.554545454545455,0.7363636363636363,0.5566228000000001,0.84019
6289,3.0,86.0,8.3394915,17.2,5.0,38.979225333,11.373216666666664,2.8360000000000003,1.68,0.9259999999999998,0.48273,2.18789
6290,7.0,440.0,43.510964,9.565217391304348,4.782608695652174,19.36275674521739,10.98881304347826,2.7156521739130435,1.7101565217391304,0.8597826086956522,0.4922778260869565,0.8059
6291,3.5,515.0,59.27197099999999,30.75,4.125,73.79314375,10.904975,2.826,1.7262499999999998,0.945,0.46617125,4.75782
6292,5.8,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,9.08
6293,2.0,56.0,6.32407475,18.666666666666668,5.0,41.99652,11.373216666666664,2.765833333333333,1.7658333333333334,0.956,0.477854,1.66028
6294,3.8,232.0,18.20589925,9.0,5.0,18.485977957625,11.9389125,2.5840625000000004,1.662,0.84875,0.59942625,0.71978
6295,2.8,58.0,4.5453280000000005,9.333333333333332,5.333333333333333,19.90978033833333,10.6397,2.9266666666666663,1.625,0.9683333333333334,0.4818274999999999,0.73461
6296,3.8,68.0,3.555328,11.333333333333336,4.666666666666667,22.68885333333333,11.75455,2.7433333333333336,1.7516666666666667,0.9666666666666668,0.4960433333333333,1.11572
6297,7.0,30.0,2.3326640000000003,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8833333333333334,0.49968,0.80212
6298,2.8,64.0,7.957992,10.4,5.6,22.212725,10.93895,2.5860000000000003,1.72656,0.945,0.4911100000000001,0.6698
6299,2.5,214.0,21.153992,41.0,5.333333333333333,93.8846,9.152733333333334,2.3680000000000003,1.855,1.1949999999999998,0.4269199999999999,5.07625
6300,5.5,68.0,4.9568275,9.0,4.0,18.5863611398,12.63188,2.545,1.765,0.946,0.485951,1.23121
6301,1.8,214.0,25.494,42.8,2.0,102.82756,9.1302,2.3080000000000003,1.904,1.4220000000000002,0.40338,5.20133
6302,2.5,116.0,7.734660000000001,18.75,5.5,39.568056,10.5015125,2.53,1.9325,1.07,0.485951,0.83154
6303,3.8,100.0,5.686908,10.0,4.8,20.2988926326,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.56895
6304,6.5,100.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927359999999999,1.02525
6305,5.5,114.0,11.2954955,23.0,4.666666666666667,49.204038,10.296858333333333,2.6366666666666663,1.79,0.905,0.48742125,3.01757
6306,1.5,96.0,43.23,48.0,4.0,111.34115,9.01375,2.295,2.045,1.36,0.42668,9.54775
6307,1.8,46.0,17.59,23.0,4.0,48.7195,8.2366,2.24,1.905,1.12,0.47888,3.88539
6308,6.3,58.0,11.722664,19.0,4.333333333333333,39.987666666666655,9.273855,2.295,1.9433333333333327,1.1933333333333334,0.4169199999999999,1.54573
6309,2.5,98.0,5.62148,18.0,5.28,39.466738,12.22274,2.298,1.9072,0.946,0.475954,1.12928
6310,6.0,38.0,2.342664,12.666666666666664,4.666666666666667,26.621686666666665,11.2287,2.81,1.7166666666666668,0.9733333333333332,0.4817083333333334,0.99502
6311,2.0,247.0,28.370603000000003,9.2,4.540865384615385,20.17023082758621,11.652827644230769,2.749927884615385,1.6671634615384618,0.8224519230769232,0.5434091105769232,0.82082
6312,2.5,235.0,60.67400000000001,23.0,4.8,49.204038,11.46526,2.752,1.732,0.946,0.475566,2.94712
6313,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,11.100835,2.79,1.6795000000000002,0.965,0.4927359999999999,0.8059
6314,5.5,166.0,13.9558185,21.83333333333333,4.666666666666667,49.204038,12.0034,2.5948,1.705,0.9559999999999998,0.476095,2.16955
6315,6.8,156.0,23.576975,11.3,4.8,25.408218,11.100835,2.682,1.7795000000000003,0.9399999999999998,0.4961945,1.05428
6316,6.3,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.82082
6317,6.5,220.0,24.529328,31.33333333333333,4.666666666666667,75.83935333333334,11.674016666666668,2.33,1.9433333333333327,1.14,0.46833,4.7232
6318,5.5,66.0,4.542664,13.333333333333336,5.333333333333333,27.44881366633333,9.350333333333332,2.33,1.88,1.1366666666666667,0.4821566666666666,1.36305
6319,5.0,40.0,1.7401675,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4466666666666663,0.62,0.6637966666666667,0.93524
6320,5.5,108.0,8.42666,10.5,4.8,21.5029424,10.78917,2.684,1.8590000000000004,0.974,0.4927989999999999,0.85358
6321,5.3,30.0,2.70174775,5.625,3.5,10.322035645125,13.040525,2.68625,1.366875,0.575625,0.713936875,0.44035
6322,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67999
6323,6.8,96.0,17.053984,12.0,4.6,24.5691257,10.629,2.866,1.7795,0.974,0.489272,2.17405
6324,6.0,50.0,4.073996,10.0,4.8,20.016938,11.79886,2.805,1.6780000000000002,0.892,0.49901,0.2061
6325,4.3,100.0,0.5589839999999999,8.88,4.4,16.332807916666667,11.509916,2.53,1.5733333333333333,0.828,0.5570996000000001,0.6415
6326,2.5,268.0,23.348983,23.6,5.6,58.30341800000001,11.17714,2.7380000000000004,1.745,0.945,0.4673040000000001,3.3354
6327,4.3,68.0,4.542664,13.0,4.666666666666667,29.97368416666667,9.152733333333334,2.33,1.88,1.106666666666667,0.4878333333333333,0.94771
6328,6.0,80.0,5.8963280000000005,13.333333333333336,4.666666666666667,27.95135333333333,10.843971428571429,2.720952380952381,1.7616666666666667,0.9642857142857144,0.4945270731707317,0.42861
6329,2.0,46.0,13.89,23.5,4.0,48.7195,9.6769,2.115,1.9,0.965,0.477015,2.96536
6330,5.5,476.0,37.0104575,4.666666666666667,4.0,9.5596846388893,12.0278,2.8266666666666667,1.72,0.8216666666666665,0.4747266666666667,0.48629
6331,6.0,116.0,13.747992000000002,11.2,4.8,23.170338,11.023840000000002,2.644,1.794,0.96,0.4907199999999999,1.17448
6332,2.3,20.0,2.3326640000000003,10.0,4.8,20.0468,10.0743,2.455,1.912,0.945,0.49954,0.80454
6333,3.8,102.0,5.62148,10.2,3.8,21.9893120372,12.20004,2.7950000000000004,1.545,0.703,0.5896600000000001,0.49717
6334,5.5,114.0,7.558488,11.2,4.8,23.231818,10.73364,2.644,1.794,0.96,0.4927189999999999,1.31763
6335,6.0,74.0,14.485992,14.8,4.4,31.574635600000004,11.82448,2.805,1.656,0.8480000000000001,0.4820359999999999,2.06989
6336,3.8,110.0,13.477328,36.0,4.25,87.21480105433335,9.6903,2.2225,1.923333333333333,1.165,0.4442925,3.01757
6337,9.0,50.0,4.206996,10.0,4.8,20.077018,10.9485,2.708,1.648,0.8800000000000001,0.498454,0.49084
6338,2.5,446.0,36.09799200000001,7.777777777777778,4.0,15.421669723404252,12.588166666666664,2.764,1.5488888888888888,0.703,0.5433911111111112,0.50389
6339,2.3,20.0,0.93258,10.0,4.0,20.9941265318,11.10535,2.455,1.87,1.1,0.49282,0.86162
6340,5.5,112.0,13.385996,12.1,4.8,24.085483,11.43734,2.684,1.732,0.9229999999999998,0.491714,1.57191
6341,2.8,144.0,21.153992,24.0,4.0,53.4902975,11.28095,2.24,1.88,0.945,0.477015,3.01757
6342,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,2.015
6343,3.8,78.0,7.558488,12.5,4.0,24.50301875,10.52605,2.24,1.88,1.13,0.4789899999999999,0.56731
6344,5.0,78.0,7.957992,10.8,4.8,21.593638,10.987245,2.6870000000000003,1.7795,0.946,0.4957955,0.7958
6345,5.8,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.17448
6346,3.5,236.0,5.62148,9.4,4.8,18.5465357192,11.509916,2.815,1.626,0.8180000000000001,0.5570996000000001,0.78394
6347,5.5,114.0,7.312664,11.6,4.8,22.68885333333333,10.73364,2.4891666666666663,1.7166666666666668,0.912,0.4948558333333333,0.78394
6348,2.0,144.0,19.382,42.8,5.6,102.82756,10.13144,2.3680000000000003,1.908,1.1840000000000002,0.457149,6.5225
6349,2.5,3328.0,9.133,24.4,5.6,53.441338,9.1302,2.338,1.908,1.4220000000000002,0.475566,4.30067
6350,2.8,188.0,30.655328,31.33333333333333,5.0,75.83935333333334,11.625516666666668,2.8766666666666665,1.7133333333333336,0.9183333333333332,0.4663883333333334,5.10922
6351,2.5,138.0,13.385996,25.2,5.6,58.30341800000001,10.78917,2.572,1.9072,0.9003999999999999,0.457149,2.6772
6352,2.0,46.0,9.133,23.0,4.0,49.496,9.1302,2.295,1.905,1.12,0.4789899999999999,2.34255
6353,2.8,77.0,12.56632,9.0,5.0,19.14036490625,11.26033125,2.165,1.7978125,0.84375,0.49463625,0.77755
6354,5.0,72.0,4.03,12.0,5.0,24.50301875,10.85110625,2.640625,1.86625,0.9525,0.4931925,1.027
6355,6.5,108.0,5.439908,10.8,4.8,21.654418,11.431540000000002,2.81,1.7420000000000002,0.96,0.499404,0.76176
6356,3.0,50.0,4.243996,10.0,4.8,20.077018,11.33044,2.81,1.6780000000000002,0.892,0.49282,0.86614
6357,5.5,68.0,3.75541175,9.428571428571429,4.571428571428571,19.38255867785714,11.63035714285714,2.6871428571428573,1.6785714285714286,0.8157142857142858,0.56793,0.80362
6358,2.8,98.0,6.697992,9.2,4.8,18.60817185,12.63188,2.8280000000000003,1.626,0.768,0.4991960000000001,0.67544
6359,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.94589
6360,5.5,86.0,8.841328,14.333333333333336,5.0,29.97368416666667,11.625516666666668,2.7466666666666666,1.7583333333333335,0.9183333333333332,0.4871716666666667,1.13436
6361,3.8,134.0,13.385996,30.0,5.6,67.9394,9.65936,2.298,1.9072,1.2,0.474714,3.1504
6362,5.5,522.0,41.060299,10.44,4.48,20.9941265318,10.852605,2.5948,1.7880000000000005,0.944,0.5368794,0.73803
6363,6.8,100.0,7.558488000000001,10.0,5.0,20.2988926326,12.04083,2.8280000000000003,1.598,0.792,0.492719,0.59761
6364,2.5,110.0,13.612327000000002,36.0,4.0,108.295515,8.888349999999997,2.295,2.045,1.3,0.44736,7.316
6365,2.5,74.0,15.43,24.5,4.5,53.4902975,8.932974999999997,2.24,1.9075,1.2,0.4628675,1.43111
6366,3.8,52.0,3.883996,10.6,4.8,21.0615472413,11.64556,2.8240000000000003,1.662,0.792,0.498984,0.69519
6367,3.8,74.0,8.337992,7.4,4.44,14.610803,11.509916,2.66,1.52,0.8808000000000001,0.6497568000000001,0.59237
6368,5.0,20.0,1.7,10.0,4.0,20.9940862215,10.0743,2.295,1.99,1.36,0.49901,0.0
6369,3.8,100.0,5.62148,10.0,4.0,20.9940862215,10.63215,2.225,1.9,0.945,0.475954,0.51039
6370,1.5,100.0,19.334,50.0,4.0,167.39999999999995,8.79744,2.55,2.055,1.39,0.42668,7.66667
6371,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,10.13144,2.352,1.7080000000000002,0.951,0.4927359999999999,0.75041
6372,6.0,80.0,12.419328,13.333333333333336,5.666666666666668,27.44881366633333,11.5267,2.81,1.7266666666666666,0.89,0.4865066666666666,1.17448
6373,2.3,100.0,0.87258,10.0,4.8,20.9941265318,11.17714,2.675,1.75,0.928,0.498984,0.84313
6374,2.5,20.0,2.70174775,10.0,4.4,20.9941265318,11.11696,2.8480000000000003,1.656,0.8480000000000001,0.4927189999999999,0.69411
6375,7.0,40.0,2.3326640000000003,6.666666666666668,5.333333333333333,13.016128333333334,11.795966666666668,2.9266666666666663,1.5566666666666666,0.8066666666666666,0.4995066666666667,0.64563
6376,3.8,144.0,22.707,24.0,4.0,53.441338,10.5015125,2.455,1.87,0.945,0.4775399999999999,3.89105
6377,6.0,30.0,0.777685,10.0,5.333333333333333,20.02735333333333,11.771733333333335,2.9266666666666663,1.7033333333333334,0.8066666666666666,0.4947266666666667,0.77752
6378,5.5,208.0,16.676996,15.6,4.8,34.72421799999999,11.14446,2.708,1.754,0.944,0.47451,2.19978
6379,6.5,52.0,4.9568275,12.5,4.0,24.789618,11.2603,2.79,1.75,0.98,0.49282,1.6865
6380,3.8,74.0,9.143996,14.8,5.6,32.38773899975,10.1764,2.352,1.7420000000000002,0.94,0.47888,1.22915
6381,6.0,58.0,11.775328000000002,19.33333333333333,4.666666666666667,39.987666666666655,11.1173,2.33,1.7566666666666666,0.98,0.4878333333333333,1.75184
6382,5.0,38.0,2.3341635000000003,13.333333333333336,4.666666666666667,27.44881366633333,11.75455,2.7566666666666664,1.7533333333333332,0.9666666666666668,0.4830383333333333,0.51227
6383,5.8,246.0,34.30139975,12.666666666666664,5.166666666666667,25.7926972413,11.706466666666666,2.8316666666666666,1.7166666666666668,0.92,0.48527,1.17448
6384,3.8,74.0,5.230979499999999,9.25,4.416666666666667,18.5863611398,11.694858333333332,2.8280000000000003,1.656,0.8133333333333335,0.4908778333333333,0.78394
6385,4.0,116.0,8.147992,14.4,4.8,31.204917046,10.993994000000002,2.684,1.8200000000000005,0.928,0.4820359999999999,1.10402
6386,2.3,50.0,5.930572,5.0,4.363636363636363,11.729290775,13.128093181818183,2.045,1.4600000000000002,0.674545454545455,0.6392512727272728,0.43591
6387,5.5,20.0,0.973995,10.0,4.0,20.0468,12.0034,2.545,1.75,0.945,0.4927359999999999,0.86614
6388,5.5,106.0,11.463996000000002,17.2,4.8,39.568056,10.73364,2.8280000000000003,1.94,0.928,0.489272,1.79607
6389,5.5,80.0,6.697992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.78534
6390,4.8,126.0,21.575328,26.0,5.0,61.19102,11.477833333333333,2.901666666666667,1.711666666666667,0.9116666666666668,0.4767116666666666,2.9768
6391,4.0,46.0,8.337992,23.0,4.0,48.7195,10.347,2.225,1.855,1.14,0.474714,1.4092
6392,6.0,126.0,14.041988,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.03196
6393,2.0,72.0,12.417996,18.0,5.6,37.346215,12.0278,2.3080000000000003,1.8800000000000001,0.928,0.47888,2.16838
6394,6.5,100.0,8.337992,10.0,4.8,20.2988926326,10.78917,2.225,1.8590000000000004,0.945,0.4927189999999999,0.91318
6395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6396,1.8,33.0,7.957992,23.0,4.0,49.204038,9.65936,2.115,1.9,1.2,0.4776649999999999,1.43926
6397,2.8,183.0,38.064992,36.66666666666666,2.6666666666666665,83.46173333333333,8.604266666666666,2.1266666666666665,1.9066666666666665,1.16,0.4705633333333334,7.66667
6398,5.3,42.0,1.7431599999999998,7.5,4.8,15.394590555555556,11.9389125,2.9225000000000003,1.5509999999999995,0.782,0.5568373333333334,0.69411
6399,2.0,46.0,13.89,23.0,4.0,48.7195,9.1302,2.19,1.91,1.245,0.401635,4.937
6400,6.3,80.0,1.7428315,10.0,5.0,20.255278375,11.026725,2.6725000000000003,1.495,0.8525,0.495275,0.96683
6401,5.5,43.0,6.093996,8.4,4.8,17.7903568,12.046624,2.664,1.5460000000000005,0.71,0.61443,0.50389
6402,6.0,97.0,13.477328,9.5,5.0,19.14036490625,11.026725,2.79,1.6725,0.84375,0.4820359999999999,1.16243
6403,6.0,126.0,13.385996,13.6,4.6,29.525338,10.59066,2.5860000000000003,1.7420000000000002,0.96,0.4907199999999999,1.43926
6404,6.0,66.0,6.093996,13.8,4.8,27.188418,11.38881,2.757,1.7420000000000002,0.965,0.49282,1.0408
6405,5.3,90.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.913333333333333,1.1983333333333337,0.4878333333333333,2.13111
6406,3.8,90.0,7.4428315,10.0,4.8,20.2988926326,12.04083,2.752,1.6880000000000002,0.8800000000000001,0.4927189999999999,1.0627
6407,5.3,80.0,11.351332,10.0,4.8,20.322035645125,11.2092875,2.6725000000000003,1.60125,0.88125,0.4931925,1.83476
6408,3.3,220.0,24.70666,24.66666666666667,4.0,57.08166000000001,11.47577,2.545,1.7233333333333334,0.8959999999999999,0.474714,3.1504
